日期,区域,街道,小区,布局,总面积,月租价格
20180827,江汉,前进江汉,世纪江尚,3室2厅,125平米,6500
20180827,江汉,前进江汉,宝利金二期中央荣御,2室2厅,105平米,5500
20180827,江汉,前进江汉,多闻社区维善里,2室1厅,75平米,1700
20180827,江汉,前进江汉,宝利金二期中央荣御,3室1厅,99平米,6000
20180827,江汉,前进江汉,任冬天下,1室1厅,60平米,2600
20180827,江汉,前进江汉,鑫城大厦,2室1厅,92平米,2400
20180827,江汉,前进江汉,世纪江尚,1室0厅,15平米,1300
20180827,江汉,前进江汉,长盛公寓,1室1厅,55平米,3100
20180827,江汉,前进江汉,世纪江尚,4室1厅,189平米,15000
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,10800
20180827,江汉,前进江汉,宝利金二期中央荣御,2室1厅,88平米,4800
20180827,江汉,前进江汉,世纪江尚,2室1厅,90平米,5000
20180827,江汉,前进江汉,任冬天下,1室1厅,60平米,2600
20180827,江汉,前进江汉,世纪江尚,1室1厅,30平米,2500
20180827,江汉,前进江汉,中山大厦雍景台,2室2厅,109平米,3200
20180827,江汉,前进江汉,紫晶城,1室1厅,55平米,2800
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,6500
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,10000
20180827,江汉,前进江汉,景江华庭,2室1厅,105平米,4000
20180827,江汉,前进江汉,宝利金二期中央荣御,3室2厅,108平米,5500
20180827,江汉,前进江汉,世纪江尚,2室0厅,200平米,7000
20180827,江汉,前进江汉,景江华庭,2室1厅,110平米,3800
20180827,江汉,前进江汉,世纪江尚,4室2厅,189平米,10000
20180827,江汉,前进江汉,世纪江尚,2室1厅,89平米,5500
20180827,江汉,前进江汉,多闻社区维善里,1室0厅,29平米,1200
20180827,江汉,前进江汉,万科金色家园三期,1室0厅,48平米,2800
20180827,江汉,前进江汉,上城国际,2室2厅,136平米,4000
20180827,江汉,前进江汉,宝利金二期中央荣御,2室1厅,97平米,3800
20180827,江汉,前进江汉,燕马新村,3室2厅,118平米,3800
20180827,江汉,前进江汉,都会轩,4室1厅,100平米,6000
20180827,江汉,前进江汉,世纪江尚,3室2厅,163平米,6500
20180827,江汉,前进江汉,世纪江尚,3室2厅,125平米,6500
20180827,江汉,前进江汉,世纪江尚,2室2厅,89平米,5000
20180827,江汉,前进江汉,世纪江尚,1室1厅,35平米,2100
20180827,江汉,前进江汉,世纪江尚,1室1厅,35平米,1700
20180827,江汉,前进江汉,世纪江尚,2室2厅,89平米,5500
20180827,江汉,前进江汉,世纪江尚,1室1厅,40平米,2100
20180827,江汉,前进江汉,景江华庭,1室1厅,40平米,1900
20180827,江汉,前进江汉,都会轩,3室2厅,98平米,5500
20180827,江汉,前进江汉,世纪江尚,4室2厅,189平米,10800
20180827,江汉,前进江汉,世纪江尚,1室0厅,30平米,1700
20180827,江汉,前进江汉,世纪江尚,3室2厅,162平米,6000
20180827,江汉,前进江汉,世纪江尚,2室2厅,89平米,5500
20180827,江汉,前进江汉,宝利金二期中央荣御,2室1厅,83平米,4300
20180827,江汉,前进江汉,世纪江尚,3室2厅,126平米,6000
20180827,江汉,前进江汉,船舶广场,3室2厅,146平米,7300
20180827,江汉,前进江汉,宝利金二期中央荣御,1室1厅,68平米,3600
20180827,江汉,前进江汉,多闻社区维善里,2室1厅,65平米,2000
20180827,江汉,前进江汉,宝利金二期中央荣御,3室2厅,99平米,6000
20180827,江汉,前进江汉,世纪江尚,3室2厅,123平米,8000
20180827,江汉,前进江汉,民权公寓,2室1厅,73平米,2500
20180827,江汉,前进江汉,宝利金二期中央荣御,2室2厅,105平米,5500
20180827,江汉,前进江汉,焕英里,3室1厅,104平米,3200
20180827,江汉,前进江汉,紫晶城,1室1厅,55平米,2700
20180827,江汉,前进江汉,多闻社区维善里,2室0厅,75平米,1500
20180827,江汉,前进江汉,长盛公寓,1室0厅,58平米,2990
20180827,江汉,前进江汉,世纪江尚,4室2厅,187平米,10000
20180827,江汉,前进江汉,科技王广场,3室2厅,210平米,9000
20180827,江汉,前进江汉,世纪江尚,2室1厅,89平米,5000
20180827,江汉,前进江汉,钻石大厦,3室1厅,126平米,7000
20180827,江汉,前进江汉,世纪江尚,2室2厅,90平米,4500
20180827,江汉,前进江汉,茶麻宿舍,2室1厅,62平米,2300
20180827,江汉,前进江汉,都会轩,3室1厅,95平米,5500
20180827,江汉,前进江汉,世纪江尚,1室1厅,40平米,2200
20180827,江汉,前进江汉,都会轩,3室2厅,98平米,6000
20180827,江汉,前进江汉,多闻社区维善里,2室1厅,75平米,1700
20180827,江汉,前进江汉,中山大厦雍景台,2室2厅,109平米,3200
20180827,江汉,前进江汉,紫晶城,1室1厅,55平米,2800
20180827,江汉,前进江汉,世纪江尚,2室0厅,200平米,7000
20180827,江汉,前进江汉,景江华庭,2室1厅,110平米,3800
20180827,江汉,前进江汉,世纪江尚,4室2厅,189平米,10000
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,10800
20180827,江汉,前进江汉,世纪江尚,2室1厅,89平米,5500
20180827,江汉,前进江汉,多闻社区维善里,1室0厅,29平米,1200
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,6500
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,10000
20180827,江汉,前进江汉,景江华庭,2室1厅,105平米,4000
20180827,江汉,前进江汉,都会轩,4室1厅,6平米,1290
20180827,江汉,前进江汉,万科金色家园三期,1室0厅,48平米,2800
20180827,江汉,前进江汉,宝利金二期中央荣御,3室2厅,108平米,5500
20180827,江汉,前进江汉,宝利金二期中央荣御,3室1厅,99平米,6000
20180827,江汉,前进江汉,任冬天下,1室1厅,60平米,2600
20180827,江汉,前进江汉,鑫城大厦,2室1厅,92平米,2400
20180827,江汉,前进江汉,上城国际,2室2厅,136平米,4000
20180827,江汉,前进江汉,宝利金二期中央荣御,2室1厅,97平米,3800
20180827,江汉,前进江汉,燕马新村,3室2厅,118平米,3800
20180827,江汉,前进江汉,都会轩,4室1厅,100平米,6000
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,14500
20180827,江汉,前进江汉,世纪江尚,4室2厅,189平米,6000
20180827,江汉,前进江汉,万科金色家园三期,2室2厅,86平米,4000
20180827,江汉,前进江汉,俊华大厦,1室1厅,120平米,4000
20180827,江汉,前进江汉,宝利金国际广场,2室1厅,60平米,3000
20180827,江汉,前进江汉,义祥里小区,2室2厅,75平米,3000
20180827,江汉,前进江汉,世纪江尚,3室2厅,125平米,7200
20180827,江汉,前进江汉,茶麻宿舍,1室1厅,50平米,1600
20180827,江汉,前进江汉,世纪江尚,1室1厅,70平米,4800
20180827,江汉,前进江汉,万科金色家园三期,2室2厅,84平米,3600
20180827,江汉,前进江汉,宝利金国际广场,1室1厅,46平米,2400
20180827,江汉,前进江汉,万科金色家园三期,2室1厅,77平米,3500
20180827,江汉,前进江汉,崇安鑫城,2室1厅,107平米,3800
20180827,江汉,前进江汉,华中社区,1室1厅,40平米,1000
20180827,江汉,前进江汉,宝利金二期中央荣御,3室1厅,153平米,6500
20180827,江汉,前进江汉,世纪江尚,4室1厅,18平米,2290
20180827,江汉,前进江汉,花样年华,1室0厅,44平米,2200
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,8000
20180827,江汉,前进江汉,宝利金二期中央荣御,1室0厅,28平米,2000
20180827,江汉,前进江汉,焕英里,3室1厅,85平米,2900
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,16000
20180827,江汉,前进江汉,万科金色家园二期,2室2厅,87平米,3800
20180827,江汉,前进江汉,世纪江尚,4室1厅,11平米,1630
20180827,江汉,前进江汉,广益天下二期,2室2厅,88平米,3800
20180827,江汉,前进江汉,万科金色家园三期,1室1厅,50平米,3000
20180827,江汉,前进江汉,景江华庭,1室1厅,47平米,2000
20180827,江汉,前进江汉,舞台社区,1室1厅,20平米,1500
20180827,江汉,前进江汉,崇安鑫城,3室1厅,96平米,4000
20180827,江汉,前进江汉,声直大厦,2室1厅,53平米,3200
20180827,江汉,前进江汉,世纪江尚,1室0厅,33平米,2200
20180827,江汉,前进江汉,世纪江尚,3室2厅,126平米,5700
20180827,江汉,前进江汉,世纪江尚,2室1厅,90平米,5500
20180827,江汉,前进江汉,世纪江尚,3室2厅,126平米,6500
20180827,江汉,前进江汉,世纪江尚,3室2厅,125平米,6500
20180827,江汉,前进江汉,世纪江尚,1室0厅,10平米,1000
20180827,江汉,前进江汉,声直大厦,3室2厅,162平米,5500
20180827,江汉,前进江汉,宝利金国际广场,2室1厅,60平米,2500
20180827,江汉,前进江汉,世纪江尚,3室2厅,160平米,6450
20180827,江汉,前进江汉,泰源轻纺城,2室1厅,80平米,2800
20180827,江汉,前进江汉,万科金色家园三期,2室2厅,78平米,3600
20180827,江汉,前进江汉,世纪江尚,2室1厅,90平米,5000
20180827,江汉,前进江汉,世纪江尚,1室0厅,185平米,2300
20180827,江汉,前进江汉,世纪江尚,3室2厅,123平米,6000
20180827,江汉,前进江汉,世纪江尚,3室2厅,126平米,5690
20180827,江汉,前进江汉,世纪江尚,2室2厅,90平米,5500
20180827,江汉,前进江汉,长盛公寓,1室1厅,55平米,2700
20180827,江汉,前进江汉,世纪江尚,4室2厅,20平米,1400
20180827,江汉,前进江汉,船舶广场,3室2厅,142平米,6800
20180827,江汉,前进江汉,万科金色家园三期,2室1厅,83平米,4000
20180827,江汉,前进江汉,宝利金二期中央荣御,3室1厅,153平米,7000
20180827,江汉,前进江汉,世纪江尚,4室2厅,20平米,1600
20180827,江汉,前进江汉,军谊大厦,3室2厅,140平米,6000
20180827,江汉,前进江汉,世纪江尚,4室1厅,185平米,7000
20180827,江汉,前进江汉,世纪江尚,4室2厅,12平米,1690
20180827,江汉,前进江汉,多闻社区维善里,2室1厅,47平米,2000
20180827,江汉,前进江汉,柏龙大厦,3室1厅,75平米,3000
20180827,江汉,前进江汉,紫晶城,1室1厅,43平米,2200
20180827,江汉,前进江汉,民权公寓,2室1厅,73平米,2500
20180827,江汉,前进江汉,安静社区红艳村,4室1厅,90平米,3000
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,7500
20180827,江汉,前进江汉,花样年华,1室1厅,45平米,2000
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,7000
20180827,江汉,前进江汉,宝利金国际广场,1室0厅,33平米,2000
20180827,江汉,前进江汉,紫晶城,1室1厅,47平米,2300
20180827,江汉,前进江汉,景江华庭,2室2厅,47平米,2000
20180827,江汉,前进江汉,时代美博城,2室1厅,68平米,3100
20180827,江汉,前进江汉,世纪江尚,1室1厅,35平米,2100
20180827,江汉,前进江汉,崇安鑫城,3室2厅,127平米,4500
20180827,江汉,前进江汉,上城国际,3室1厅,136平米,4200
20180827,江汉,前进江汉,世纪江尚,4室2厅,14平米,2130
20180827,江汉,前进江汉,燕马新村,2室1厅,51平米,2400
20180827,江汉,前进江汉,世纪江尚,1室1厅,50平米,4800
20180827,江汉,前进江汉,世纪江尚,2室1厅,90平米,5000
20180827,江汉,前进江汉,世纪江尚,4室2厅,13平米,2060
20180827,江汉,前进江汉,舞台天下,3室2厅,110平米,2500
20180827,江汉,前进江汉,世纪江尚,3室1厅,123平米,6200
20180827,江汉,前进江汉,世纪江尚,3室2厅,160平米,8000
20180827,江汉,前进江汉,时代美博城,1室1厅,45平米,1900
20180827,江汉,前进江汉,都会轩,3室2厅,97平米,7000
20180827,江汉,前进江汉,世纪江尚,4室1厅,11平米,1590
20180827,江汉,前进江汉,宝利金二期中央荣御,2室1厅,153平米,6500
20180827,江汉,前进江汉,长盛公寓,2室1厅,77平米,2500
20180827,江汉,前进江汉,万科金色家园三期,2室2厅,84平米,4000
20180827,江汉,前进江汉,紫晶城,1室1厅,47平米,2500
20180827,江汉,前进江汉,世纪江尚,3室1厅,125平米,6300
20180827,江汉,前进江汉,世纪江尚,4室1厅,18平米,2290
20180827,江汉,前进江汉,花样年华,1室0厅,44平米,2200
20180827,江汉,前进江汉,宝利金二期中央荣御,3室1厅,153平米,6500
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,8000
20180827,江汉,前进江汉,宝利金二期中央荣御,1室0厅,28平米,2000
20180827,江汉,前进江汉,万科金色家园二期,2室2厅,87平米,3800
20180827,江汉,前进江汉,焕英里,3室1厅,85平米,2900
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,16000
20180827,江汉,前进江汉,世纪江尚,4室1厅,11平米,1630
20180827,江汉,前进江汉,舞台社区,1室1厅,45平米,1600
20180827,江汉,前进江汉,宝利金二期中央荣御,3室2厅,153平米,6000
20180827,江汉,前进江汉,世纪江尚,1室1厅,50平米,5000
20180827,江汉,前进江汉,世纪江尚,2室1厅,90平米,5000
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,12000
20180827,江汉,前进江汉,都会轩,4室1厅,208平米,12000
20180827,江汉,前进江汉,都会轩,5室2厅,209平米,8000
20180827,江汉,前进江汉,世纪江尚,2室1厅,90平米,5500
20180827,江汉,前进江汉,世纪江尚,2室1厅,89平米,6000
20180827,江汉,前进江汉,紫晶城,3室1厅,105平米,4500
20180827,江汉,前进江汉,宝利金二期中央荣御,1室1厅,47平米,3800
20180827,江汉,前进江汉,济生新村33号,1室1厅,40平米,1500
20180827,江汉,前进江汉,世纪江尚,2室1厅,90平米,4800
20180827,江汉,前进江汉,世纪江尚,2室2厅,89平米,4500
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,16000
20180827,江汉,前进江汉,船舶广场,3室2厅,166平米,8000
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,6000
20180827,江汉,前进江汉,世纪江尚,3室2厅,125平米,6000
20180827,江汉,前进江汉,都会轩,5室2厅,209平米,10000
20180827,江汉,前进江汉,燕马新村,3室2厅,113平米,2400
20180827,江汉,前进江汉,世纪江尚,3室1厅,162平米,5000
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,12000
20180827,江汉,前进江汉,世纪江尚,4室2厅,186平米,6000
20180827,江汉,前进江汉,世纪江尚,3室2厅,159平米,7000
20180827,江汉,前进江汉,都会轩,5室1厅,209平米,9200
20180827,江汉,前进江汉,世纪江尚,3室2厅,160平米,7500
20180827,江汉,前进江汉,世纪江尚,3室2厅,123平米,4000
20180827,江汉,前进江汉,宝利金二期中央荣御,3室2厅,153平米,10000
20180827,江汉,前进江汉,船舶广场,3室1厅,166平米,8000
20180827,江汉,前进江汉,世纪江尚,2室1厅,90平米,2799
20180827,江汉,前进江汉,世纪江尚,4室2厅,185平米,10800
20180827,江汉,前进江汉,世纪江尚,2室1厅,89平米,5500
20180827,江汉,前进江汉,多闻社区维善里,1室0厅,29平米,1200
20180827,江汉,前进江汉,景江华庭,2室2厅,80平米,4500
20180827,江汉,前进江汉,任冬天下,1室1厅,60平米,2600
20180827,江汉,前进江汉,世纪江尚,4室1厅,11平米,1690
20180827,江汉,前进江汉,世纪江尚,3室1厅,16平米,2290
20180827,江汉,前进江汉,宝利金二期中央荣御,4室1厅,126平米,6200
20180827,江汉,前进江汉,汉来广场,1室0厅,22平米,1000
20180827,江汉,前进江汉,二盛巷55号,1室1厅,27平米,700
20180827,江汉,前进江汉,世纪江尚,2室1厅,89平米,5000
20180827,江汉,前进江汉,花样年华,1室0厅,46平米,2300
20180827,江汉,前进江汉,宝利金二期中央荣御,1室0厅,48平米,3200
20180827,江汉,前进江汉,宝利金国际广场,1室1厅,59平米,2600
20180827,江汉,前进江汉,世纪江尚,2室1厅,90平米,5000
20180827,江汉,前进江汉,世纪江尚,3室2厅,126平米,6000
20180827,江汉,前进江汉,世纪江尚,2室1厅,89平米,5100
20180827,江汉,前进江汉,军谊大厦,3室2厅,133平米,5000
20180827,江汉,前进江汉,长江航运中心小区,2室1厅,90平米,4000
20180827,江汉,前进江汉,世纪江尚,3室1厅,158平米,6800
20180827,江汉,前进江汉,景江华庭,3室2厅,120平米,3800
20180827,江汉,前进江汉,安静社区红艳村,1室0厅,35平米,1900
20180827,江汉,前进江汉,声直大厦,4室2厅,230平米,10000
20180827,江汉,前进江汉,保成路4号楼,2室1厅,66平米,2400
20180827,江汉,前进江汉,宝利金国际广场,2室2厅,84平米,3000
20180827,江汉,前进江汉,景江华庭,1室1厅,41平米,2300
20180827,江汉,前进江汉,景江华庭,1室1厅,61平米,2500
20180827,江汉,前进江汉,世纪江尚,3室1厅,123平米,6500
20180827,江汉,前进江汉,世纪江尚,3室2厅,123平米,6500
20180827,江汉,前进江汉,宝利金二期中央荣御,1室1厅,60平米,3700
20180827,江汉,前进江汉,济生新村33号,1室1厅,40平米,1500
20180827,江汉,前进江汉,宝利金二期中央荣御,1室1厅,60平米,3700
20180827,江汉,前进江汉,船舶广场,3室2厅,146平米,7000
20180827,江汉,前进江汉,世纪江尚,3室2厅,163平米,6500
20180827,江汉,前进江汉,广益天下二期,1室1厅,60平米,2400
20180827,江汉,前进江汉,声直大厦,3室2厅,217平米,8000
20180827,江汉,前进江汉,广益天下一期,1室1厅,50平米,2200
20180827,江汉,前进江汉,多闻社区维善里,2室1厅,70平米,1600
20180827,江汉,前进江汉,世纪江尚,3室2厅,163平米,7500
20180827,江汉,前进江汉,广益天下一期,1室2厅,70平米,2800
20180827,江汉,前进江汉,世纪江尚,4室1厅,185平米,9000
20180827,江汉,前进江汉,世纪江尚,1室1厅,60平米,5000
20180827,江汉,前进江汉,汉来广场,1室0厅,30平米,900
20180827,江汉,前进江汉,泰宁社区,1室0厅,25平米,1500
20180827,江汉,前进江汉,宝利金二期中央荣御,2室2厅,89平米,4500
20180827,江汉,前进江汉,宝利金国际广场,1室0厅,32平米,1800
20180827,江汉,前进江汉,宝利金国际广场,1室0厅,28平米,1800
20180827,江汉,前进江汉,舞台社区,1室2厅,47平米,1600
20180827,江汉,前进江汉,御庭园,1室1厅,48平米,1800
20180827,江汉,前进江汉,世纪江尚,3室2厅,162平米,18800
20180827,江汉,前进江汉,世纪江尚,3室2厅,123平米,7000
20180827,江汉,前进江汉,世纪江尚,2室1厅,89平米,5500
20180827,江汉,前进江汉,宝利金二期中央荣御,2室1厅,82平米,5200
20180827,江汉,前进江汉,宝利金二期中央荣御,3室1厅,98平米,6000
20180827,汉阳,七里庙,华润中央公园一期,1室1厅,63平米,2500
20180827,汉阳,七里庙,旺达小区,2室2厅,74平米,1500
20180827,汉阳,七里庙,旺达小区,2室1厅,73平米,1800
20180827,汉阳,七里庙,月湖琴声,5室2厅,283平米,5000
20180827,汉阳,七里庙,月湖琴声,4室2厅,158平米,4000
20180827,汉阳,七里庙,南国明珠四期,3室2厅,122平米,2800
20180827,汉阳,七里庙,月湖琴声,4室2厅,187平米,3800
20180827,汉阳,七里庙,华润中央公园一期,2室2厅,92平米,3000
20180827,汉阳,七里庙,金龙公馆,2室2厅,101平米,1800
20180827,汉阳,七里庙,七里新村,2室2厅,80平米,1800
20180827,汉阳,七里庙,金龙百灵景都,2室2厅,94平米,2600
20180827,汉阳,七里庙,华润中央公园一期,2室2厅,91平米,3500
20180827,汉阳,七里庙,金龙琴台馨都,2室2厅,85平米,2600
20180827,汉阳,七里庙,华润置地中央公园二期,2室2厅,89平米,3500
20180827,汉阳,七里庙,华润中央公园一期,3室2厅,97平米,3300
20180827,汉阳,七里庙,十里玫瑰,3室1厅,130平米,3200
20180827,汉阳,七里庙,月湖琴声,4室2厅,165平米,3200
20180827,汉阳,七里庙,南国明珠四期,4室2厅,187平米,4000
20180827,汉阳,七里庙,紫荆嘉苑,3室1厅,82平米,2600
20180827,汉阳,七里庙,华润置地中央公园二期,3室2厅,109平米,3200
20180827,汉阳,七里庙,纽宾凯汉city都会中心繁华里,2室1厅,40平米,1500
